date,sentiment,fg_value,total_trades,total_pnl,avg_pnl,win_rate,avg_leverage,long_ratio,unique_traders,liquidations,rolling_pnl,rolling_win_rate
2022-10-31,Fear,31.0,27,-29.5231,-1.0934481481481482,0.48148148148148145,4.777777777777778,0.4444444444444444,25,2,16.319573333333327,0.5225090896219501
2022-11-01,Fear,30.0,41,-112.83850000000002,-2.7521585365853665,0.5365853658536586,5.536585365853658,0.4146341463414634,35,2,11.001983333333325,0.5241351058821128
2022-11-02,Fear,30.0,30,-139.0198,-4.633993333333334,0.3,6.6,0.3,27,4,9.375133333333325,0.5153851058821127
2022-11-03,Fear,30.0,44,92.31869999999999,2.0981522727272726,0.38636363636363635,5.5227272727272725,0.29545454545454547,33,2,11.631633333333324,0.5124744200766901
2022-11-04,Fear,30.0,40,12.038400000000001,0.30096,0.5,5.45,0.425,31,1,12.541743333333326,0.510337667939938
2022-11-05,Fear,38.0,31,-711.8788,-22.963832258064514,0.5161290322580645,5.741935483870968,0.3225806451612903,24,1,-9.83823333333334,0.5112818064135808
2022-11-06,Fear,40.0,30,56.8234,1.8941133333333333,0.4,5.633333333333334,0.4,26,3,-10.244550000000007,0.505865139746914
2022-11-07,Fear,33.0,34,31.6902,0.932064705882353,0.4411764705882353,6.176470588235294,0.3235294117647059,26,1,-11.47746333333334,0.49961864114747434
2022-11-08,Fear,31.0,36,45.4176,1.2616,0.5555555555555556,5.083333333333333,0.25,30,0,-9.410276666666675,0.5000419215707548
2022-11-09,Fear,29.0,42,28.3193,0.6742690476190476,0.5,5.214285714285714,0.38095238095238093,30,2,-11.138336666666675,0.49735374952774397
2022-11-10,Extreme Fear,22.0,44,-35.566199999999995,-0.8083227272727271,0.45454545454545453,3.0454545454545454,0.1590909090909091,32,3,-15.674356666666673,0.489956245071416
2022-11-11,Fear,25.0,42,51.8478,1.2344714285714287,0.3333333333333333,6.238095238095238,0.30952380952380953,34,1,-16.522830000000006,0.48342029735899766
2022-11-12,Extreme Fear,21.0,34,255.38649999999998,7.511367647058823,0.4411764705882353,3.3823529411764706,0.5294117647058824,27,2,-6.211000000000008,0.48402361560937474
2022-11-13,Extreme Fear,22.0,50,56.8791,1.137582,0.48,2.9,0.34,35,3,-3.828313333333341,0.4833569489427081
2022-11-14,Extreme Fear,24.0,32,-4.074600000000004,-0.12733125000000012,0.53125,2.875,0.3125,26,0,-3.706306666666673,0.4849362500179769
2022-11-15,Extreme Fear,22.0,38,48.9451,1.288028947368421,0.5,3.0526315789473686,0.2894736842105263,32,0,1.1629599999999927,0.48039079547252234
2022-11-16,Extreme Fear,23.0,32,15.757500000000004,0.4924218750000001,0.53125,2.9375,0.15625,31,0,0.31059666666665975,0.4808151781885718
2022-11-17,Extreme Fear,20.0,36,-77.4879,-2.1524416666666664,0.5,3.0555555555555554,0.2222222222222222,29,3,-3.6448766666666734,0.48169237117102787
2022-11-18,Extreme Fear,23.0,38,-537.8167,-14.153071052631578,0.5,2.8421052631578947,0.2894736842105263,30,2,-23.10434333333334,0.4811547367624257
2022-11-19,Extreme Fear,23.0,39,57.846000000000004,1.4832307692307694,0.5384615384615384,3.230769230769231,0.4358974358974359,32,1,-22.991186666666675,0.48082388481867055
2022-11-20,Extreme Fear,24.0,27,116.8612,4.328192592592592,0.7037037037037037,3.037037037037037,0.25925925925925924,22,2,-20.25996000000001,0.483447341608794
2022-11-21,Extreme Fear,21.0,34,-71.8692,-2.1138000000000003,0.4117647058823529,3.0588235294117645,0.17647058823529413,30,1,-24.640380000000004,0.48108087778188396
2022-11-22,Extreme Fear,22.0,38,-30.6147,-0.80565,0.5263157894736842,2.736842105263158,0.21052631578947367,32,2,-28.36767333333334,0.47790401671028604
2022-11-23,Extreme Fear,22.0,45,-71.2615,-1.583588888888889,0.4888888888888889,2.888888888888889,0.26666666666666666,33,1,-31.690073333333334,0.480866979673249
2022-11-24,Extreme Fear,20.0,26,-9.272000000000002,-0.35661538461538467,0.46153846153846156,3.269230769230769,0.3076923076923077,22,2,-31.961950000000005,0.4811978316170042
2022-11-25,Extreme Fear,20.0,42,-16.127000000000006,-0.38397619047619064,0.5238095238095238,3.357142857142857,0.2619047619047619,34,1,-37.30081,0.4768190686175515
2022-11-26,Extreme Fear,22.0,33,-23.360799999999998,-0.7079030303030303,0.42424242424242425,3.0606060606060606,0.2727272727272727,26,1,-38.698086666666676,0.47780258802212355
2022-11-27,Fear,26.0,28,-71.9564,-2.5698714285714286,0.42857142857142855,4.642857142857143,0.2857142857142857,23,3,-38.4135,0.4799670901866257
2022-11-28,Fear,28.0,28,9.828800000000001,0.35102857142857147,0.5,4.785714285714286,0.35714285714285715,25,0,-35.77928333333333,0.4770259137160375
2022-11-29,Fear,26.0,31,-20.800800000000006,-0.670993548387097,0.45161290322580644,6.032258064516129,0.4838709677419355,25,1,-36.116946666666664,0.47825853894551557
2022-11-30,Fear,29.0,40,-10.1246,-0.253115,0.525,6.425,0.5,34,1,-35.470330000000004,0.4797091562294662
2022-12-01,Fear,27.0,25,19.686899999999998,0.787476,0.56,5.52,0.52,23,0,-31.05281666666667,0.48048964403434424
2022-12-02,Fear,27.0,41,35.7725,0.8725,0.4146341463414634,5.634146341463414,0.36585365853658536,33,1,-25.226406666666673,0.4843107822457264
2022-12-03,Fear,27.0,30,-59.443400000000004,-1.9814466666666668,0.3333333333333333,5.366666666666666,0.5333333333333333,26,1,-30.285143333333338,0.4825431054780496
2022-12-04,Fear,26.0,37,-6.178600000000003,-0.16698918918918926,0.40540540540540543,5.243243243243243,0.40540540540540543,30,1,-30.89237666666667,0.47938995232489645
2022-12-05,Fear,26.0,26,-105.52059999999999,-4.058484615384615,0.5,6.269230769230769,0.38461538461538464,22,1,-10.680436666666672,0.4788523179162943
2022-12-06,Fear,25.0,51,100.76169999999999,1.9757196078431372,0.45098039215686275,4.607843137254902,0.37254901960784315,37,0,-9.215826666666674,0.4805516643215231
2022-12-07,Fear,29.0,46,88.4948,1.9238,0.5217391304347826,5.6521739130434785,0.45652173913043476,36,1,-7.322340000000006,0.483237086316408
2022-12-08,Fear,25.0,34,85.4094,2.5120411764705883,0.6470588235294118,5.764705882352941,0.3235294117647059,28,1,-5.989280000000006,0.4862871952488698
2022-12-09,Fear,26.0,34,371.7522,10.933888235294118,0.5,5.264705882352941,0.38235294117647056,29,0,5.458483333333328,0.4862871952488698
2022-12-10,Fear,27.0,30,-38.574400000000004,-1.2858133333333335,0.4666666666666667,5.133333333333334,0.4,26,1,5.358209999999995,0.4866912356529102
2022-12-11,Fear,26.0,33,-51.206599999999995,-1.5517151515151513,0.5151515151515151,5.03030303030303,0.48484848484848486,29,1,1.923063333333328,0.4927518417135163
2022-12-12,Fear,27.0,32,-2.8950999999999993,-0.09047187499999998,0.5,5.1875,0.375,28,1,-6.6863233333333385,0.4947126260272418
2022-12-13,Fear,27.0,38,-64.8223,-1.7058499999999999,0.39473684210526316,5.078947368421052,0.5263157894736842,29,2,-10.743036666666672,0.4918705207640839
2022-12-14,Fear,30.0,44,-74.3766,-1.6903772727272726,0.38636363636363635,5.295454545454546,0.5,33,0,-13.086436666666673,0.48704097530953844
2022-12-15,Fear,31.0,36,-46.398399999999995,-1.2888444444444442,0.5555555555555556,5.861111111111111,0.3888888888888889,32,2,-16.264553333333335,0.48889282716139026
2022-12-16,Fear,29.0,42,81.7305,1.9459642857142858,0.5238095238095238,4.857142857142857,0.30952380952380953,33,1,-14.065453333333336,0.4886448112883744
2022-12-17,Fear,28.0,36,47.754799999999996,1.3265222222222222,0.3333333333333333,5.444444444444445,0.6388888888888888,31,0,-9.890696666666672,0.48308925573281886
2022-12-18,Fear,26.0,35,-111.157,-3.1759142857142857,0.42857142857142855,5.628571428571429,0.45714285714285713,30,3,4.331293333333327,0.4807083033518665
2022-12-19,Fear,29.0,41,-50.8559,-1.2403878048780488,0.5365853658536586,6.146341463414634,0.4878048780487805,31,3,0.7078966666666605,0.4806457642649372
2022-12-20,Fear,29.0,41,167.0167,4.073578048780488,0.3902439024390244,5.219512195121951,0.43902439024390244,33,1,2.3797466666666605,0.4701971042227812
2022-12-21,Fear,26.0,37,-12.078100000000003,-0.3264351351351352,0.4864864864864865,5.405405405405405,0.1891891891891892,29,2,4.372783333333327,0.472687830242919
2022-12-22,Fear,28.0,41,34.5714,0.8432048780487804,0.5365853658536586,5.024390243902439,0.4146341463414634,32,0,6.545653333333328,0.4730301494555848
2022-12-23,Fear,27.0,38,46.6011,1.2263447368421054,0.4473684210526316,5.894736842105263,0.2631578947368421,28,1,10.47440666666666,0.47164613386104287
2022-12-24,Fear,29.0,33,-12.614799999999997,-0.3822666666666666,0.5151515151515151,5.484848484848484,0.3939393939393939,26,0,10.362979999999993,0.47343323564814466
2022-12-25,Fear,29.0,25,-29.6378,-1.185512,0.44,5.92,0.2,22,4,9.912619999999995,0.47063958485449386
2022-12-26,Fear,28.0,41,-144.9672,-3.535785365853658,0.3902439024390244,5.341463414634147,0.2926829268292683,31,1,5.859073333333328,0.46950630079438055
2022-12-27,Fear,27.0,21,34.215399999999995,1.6293047619047616,0.6666666666666666,5.619047619047619,0.5238095238095238,19,2,9.398133333333329,0.4774428087308885
2022-12-28,Fear,28.0,35,-36.4733,-1.0420942857142859,0.37142857142857144,5.771428571428571,0.34285714285714286,25,1,7.854729999999994,0.4731570944451742
2022-12-29,Fear,28.0,37,8.1668,0.22072432432432434,0.5945945945945946,5.972972972972973,0.43243243243243246,31,0,8.820316666666661,0.4779231508241338
2022-12-30,Fear,28.0,39,91.2881,2.340720512820513,0.38461538461538464,5.487179487179487,0.41025641025641024,32,1,12.200739999999994,0.47324366364464665
2022-12-31,Fear,25.0,37,-252.4059,-6.821781081081081,0.5135135135135135,6.081081081081081,0.4594594594594595,28,3,3.130979999999994,0.4716941140950971
2023-01-01,Fear,26.0,30,-81.97380000000001,-2.7324600000000006,0.36666666666666664,5.266666666666667,0.5,24,2,-0.7938966666666735,0.4700951981059372
2023-01-02,Fear,27.0,37,-132.4659,-3.5801594594594595,0.40540540540540543,6.081081081081081,0.5135135135135135,29,1,-3.227980000000007,0.47249760050833955
2023-01-03,Fear,26.0,33,-23.6811,-0.717609090909091,0.5454545454545454,7.0606060606060606,0.42424242424242425,28,2,-3.8113966666666736,0.47716590517664426
2023-01-04,Fear,29.0,33,-170.3815,-5.163075757575757,0.48484848484848486,5.484848484848484,0.36363636363636365,28,1,-5.973426666666673,0.47666085467159375
2023-01-05,Fear,29.0,32,-133.1163,-4.159884375,0.375,6.28125,0.34375,25,3,-13.769360000000006,0.47412817493303167
2023-01-06,Fear,26.0,39,-56.286199999999994,-1.4432358974358972,0.5128205128205128,5.589743589743589,0.41025641025641024,28,0,-18.59539333333334,0.47383088767922266
2023-01-07,Fear,25.0,36,-90.9909,-2.527525,0.3333333333333333,5.611111111111111,0.4722222222222222,30,1,-24.475403333333343,0.4633733713393534
2023-01-08,Fear,25.0,35,83.2445,2.378414285714286,0.4,5.628571428571429,0.4857142857142857,29,1,-34.09232666666667,0.46004003800602
2023-01-09,Fear,25.0,31,-111.5419,-3.598125806451613,0.22580645161290322,5.741935483870968,0.5806451612903226,27,3,-36.524576666666675,0.4520113641708946
2023-01-10,Fear,26.0,31,28.170199999999998,0.908716129032258,0.45161290322580644,5.548387096774194,0.45161290322580644,27,1,-33.87868333333334,0.4498934104400376
2023-01-11,Fear,26.0,41,-4.6066,-0.11235609756097562,0.3902439024390244,5.414634146341464,0.3902439024390244,34,1,-33.93573333333334,0.44623487385467175
2023-01-12,Fear,30.0,33,7.286200000000001,0.22079393939393943,0.5757575757575758,5.424242424242424,0.3939393939393939,26,0,-31.532116666666678,0.45226889830974887
2023-01-13,Fear,31.0,38,-36.2414,-0.9537210526315789,0.5263157894736842,5.394736842105263,0.42105263157894735,28,3,-30.26094333333334,0.4569339700800838
2023-01-14,Neutral,46.0,27,6.1668,0.22840000000000002,0.48148148148148145,9.407407407407407,0.4074074074074074,24,1,-28.50877000000001,0.4544648342776147
2023-01-15,Neutral,52.0,43,9.051500000000011,0.21050000000000027,0.4418604651162791,8.30232558139535,0.5348837209302325,36,3,-30.93140333333334,0.4517331989878398
2023-01-16,Neutral,45.0,38,32.530100000000004,0.8560552631578948,0.5526315789473685,8.026315789473685,0.4473684210526316,33,0,-31.43889333333334,0.4590431405083077
2023-01-17,Neutral,51.0,37,-103.8502,-2.8067621621621623,0.3783783783783784,7.351351351351352,0.40540540540540543,29,1,-31.19533333333334,0.457370038835206
2023-01-18,Neutral,52.0,31,-51.9265,-1.675048387096774,0.3870967741935484,8.870967741935484,0.5483870967741935,27,3,-31.231020000000004,0.45238708577986897
2023-01-19,Neutral,45.0,43,67.8585,1.5781046511627908,0.4186046511627907,8.953488372093023,0.4418604651162791,34,1,-34.53629333333334,0.45333244407066126
2023-01-20,Neutral,51.0,48,-40.6435,-0.8467395833333334,0.4375,7.791666666666667,0.4166666666666667,35,2,-35.48847333333334,0.4516995611877783
2023-01-21,Neutral,53.0,26,-31.016900000000007,-1.1929576923076926,0.4230769230769231,8.653846153846153,0.34615384615384615,24,3,-37.67475000000001,0.44791594642855376
2023-01-22,Neutral,53.0,36,-580.9277000000001,-16.136880555555557,0.3611111111111111,9.666666666666666,0.5555555555555556,31,2,-58.59237666666668,0.44504070276383645
2023-01-23,Neutral,50.0,36,134.2372,3.7288111111111113,0.5555555555555556,8.944444444444445,0.5,28,1,-53.69731000000001,0.4463875041106378
2023-01-24,Neutral,52.0,31,-77.57289999999999,-2.5023516129032255,0.3870967741935484,9.064516129032258,0.6774193548387096,24,2,-55.29514666666668,0.44462406325042275
2023-01-25,Neutral,51.0,42,-32.1164,-0.7646761904761904,0.30952380952380953,8.547619047619047,0.38095238095238093,32,0,-51.53345333333334,0.4419333934865823
2023-01-26,Neutral,54.0,36,1.0337999999999998,0.02871666666666666,0.4722222222222222,8.38888888888889,0.4166666666666667,30,0,-52.639506666666676,0.43545191200510075
2023-01-27,Greed,55.0,36,-97.2955,-2.702652777777778,0.5,10.88888888888889,0.6388888888888888,30,2,-54.66691333333334,0.43973762629081503
2023-01-28,Neutral,52.0,45,-24.609299999999994,-0.5468733333333332,0.35555555555555557,9.311111111111112,0.6444444444444445,35,3,-55.759450000000015,0.4317696583228471
2023-01-29,Greed,55.0,41,45.51220000000001,1.1100536585365854,0.5853658536585366,11.585365853658537,0.6341463414634146,29,2,-57.28531333333334,0.4384613406242855
2023-01-30,Greed,61.0,35,98.8485,2.824242857142857,0.45714285714285713,12.485714285714286,0.6285714285714286,30,0,-45.57683333333334,0.4365823187452636
2023-01-31,Neutral,51.0,38,-13.4854,-0.35487894736842107,0.34210526315789475,8.131578947368421,0.5789473684210527,30,0,-43.29388666666667,0.4357636052949712
2023-02-01,Greed,56.0,42,85.96799999999999,2.0468571428571427,0.5714285714285714,11.80952380952381,0.6904761904761905,36,2,-36.012756666666675,0.44129771082907676
2023-02-02,Greed,60.0,34,33.5116,0.985635294117647,0.5,10.676470588235293,0.6764705882352942,27,0,-34.106333333333346,0.4397825593139252
2023-02-03,Greed,60.0,43,11.886999999999997,0.2764418604651162,0.4186046511627907,10.162790697674419,0.6046511627906976,31,0,-28.030716666666674,0.43757443152440206
2023-02-04,Greed,58.0,36,62.5922,1.7386722222222222,0.5555555555555556,12.194444444444445,0.6666666666666666,27,0,-21.507100000000012,0.4435929500429206
2023-02-05,Greed,58.0,38,-160.8348,-4.2324947368421055,0.4473684210526316,11.157894736842104,0.7631578947368421,29,3,-24.99205333333334,0.4414112136506579
2023-02-06,Greed,56.0,42,26.830199999999998,0.6388142857142857,0.4523809523809524,11.285714285714286,0.6428571428571429,36,4,-21.064683333333342,0.44537946761891184
2023-02-07,Neutral,54.0,34,20.076099999999997,0.5904735294117646,0.5294117647058824,8.735294117647058,0.5294117647058824,25,0,-23.170296666666676,0.449693193109108
2023-02-08,Greed,58.0,37,-67.6019,-1.8270783783783784,0.4594594594594595,11.162162162162161,0.6756756756756757,32,1,-21.70563000000001,0.45748162670399317
2023-02-09,Greed,55.0,25,27.452899999999996,1.0981159999999999,0.48,10.6,0.44,20,1,-21.72954000000001,0.45842786326313295
2023-02-10,Neutral,48.0,30,-16.0014,-0.53338,0.3,9.866666666666667,0.5,26,2,-22.109366666666677,0.4554197331818321
2023-02-11,Neutral,49.0,42,102.1888,2.4330666666666665,0.40476190476190477,8.595238095238095,0.4523809523809524,34,1,-18.945946666666675,0.44971987748197645
2023-02-12,Neutral,50.0,32,-45.545399999999994,-1.4232937499999998,0.40625,8.28125,0.5,24,2,-19.256080000000008,0.4457176844995203
2023-02-13,Neutral,48.0,33,19.0828,0.5782666666666666,0.42424242424242425,8.545454545454545,0.6363636363636364,29,0,-18.825546666666682,0.443809715924885
2023-02-14,Neutral,50.0,28,69.3569,2.477032142857143,0.42857142857142855,7.25,0.5,24,2,-16.815366666666677,0.4433667480400567
2023-02-15,Neutral,53.0,37,58.100300000000004,1.5702783783783785,0.5945945945945946,9.513513513513514,0.4594594594594595,28,0,-15.963026666666677,0.4447655152282976
2023-02-16,Greed,62.0,39,15.043,0.3857179487179487,0.6153846153846154,13.051282051282051,0.6666666666666666,29,2,-11.99992000000001,0.45266572312850545
2023-02-17,Greed,61.0,20,-77.1617,-3.858085,0.35,10.95,0.6,16,0,-12.841093333333344,0.4514291639887205
2023-02-18,Greed,60.0,35,-57.4208,-1.6405942857142857,0.42857142857142855,10.914285714285715,0.6,28,3,-17.01707000000001,0.45176138990234177
2023-02-19,Greed,60.0,30,-44.9899,-1.4996633333333333,0.5,12.066666666666666,0.8333333333333334,24,1,-17.16195000000001,0.4538447232356751
2023-02-20,Greed,58.0,26,0.5189999999999988,0.019961538461538416,0.38461538461538464,12.0,0.6538461538461539,22,2,-16.110753333333346,0.4525626719536238
2023-02-21,Greed,60.0,43,3.237599999999998,0.0752930232558139,0.46511627906976744,10.837209302325581,0.627906976744186,32,1,3.361423333333323,0.456029510885579
2023-02-22,Greed,59.0,28,-94.52080000000001,-3.3757428571428574,0.39285714285714285,13.035714285714286,0.6428571428571429,24,0,-4.263843333333344,0.45060623046229864
2023-02-23,Greed,56.0,35,66.2199,1.8919971428571427,0.4,12.085714285714285,0.6571428571428571,31,1,0.529249999999989,0.45103633798918036
2023-02-24,Neutral,53.0,40,-209.3853,-5.2346325,0.475,7.325,0.35,32,1,-5.379713333333344,0.4565522110050534
2023-02-25,Neutral,52.0,37,-123.69680000000001,-3.343156756756757,0.4594594594594595,8.297297297297296,0.4864864864864865,32,1,-9.537400000000012,0.456126785579628
2023-02-26,Neutral,51.0,36,95.06779999999999,2.640772222222222,0.5277777777777778,9.38888888888889,0.4444444444444444,28,2,-3.1252900000000126,0.4570527115055539
2023-02-27,Neutral,50.0,30,5.752599999999999,0.1917533333333333,0.5,7.9,0.5,26,0,-2.113226666666679,0.46186752632036865
2023-02-28,Neutral,53.0,31,88.7817,2.863925806451613,0.5483870967741935,8.32258064516129,0.4838709677419355,26,1,-0.6709100000000124,0.46063490109089056
2023-03-01,Neutral,50.0,36,62.472,1.7353333333333334,0.5277777777777778,9.527777777777779,0.5555555555555556,29,0,-1.8834600000000126,0.46298939844538795
2023-03-02,Neutral,51.0,27,-27.4463,-1.0165296296296296,0.2962962962962963,8.037037037037036,0.48148148148148145,21,0,-2.3488233333333457,0.46146243288333466
2023-03-03,Neutral,50.0,25,204.1258,8.165032,0.52,9.36,0.52,22,2,1.5897699999999881,0.45974814716904894
2023-03-04,Neutral,50.0,25,-95.56519999999999,-3.822608,0.52,9.16,0.32,24,0,-2.712790000000012,0.4604148138357156
2023-03-05,Neutral,47.0,40,79.18130000000002,1.9795325000000006,0.575,8.25,0.4,36,1,-0.469646666666678,0.46562799213028927
2023-03-06,Neutral,48.0,29,51.3919,1.7721344827586207,0.5517241379310345,7.931034482758621,0.5862068965517241,25,2,-0.842990000000011,0.4655002782094719
2023-03-07,Neutral,49.0,39,-50.156800000000004,-1.286071794871795,0.46153846153846156,8.282051282051283,0.5384615384615384,33,2,2.8462766666666557,0.4659726128923329
2023-03-08,Neutral,50.0,32,41.0938,1.28418125,0.53125,9.34375,0.5,27,1,3.321729999999989,0.4686015811463011
2023-03-09,Fear,44.0,31,-10.700099999999999,-0.3451645161290322,0.3870967741935484,5.354838709677419,0.3870967741935484,29,2,2.295856666666656,0.4638577481292233
2023-03-10,Fear,34.0,35,-93.3614,-2.6674685714285715,0.4857142857142857,6.371428571428571,0.42857142857142855,31,1,1.437206666666656,0.4647329090043842
2023-03-11,Fear,33.0,29,-41.5008,-1.4310620689655171,0.3793103448275862,5.586206896551724,0.3793103448275862,26,0,-0.8612500000000105,0.4613765871653038
2023-03-12,Fear,33.0,48,3.962400000000001,0.08255000000000003,0.5,6.145833333333333,0.4375,35,1,-0.19579000000001046,0.46804325383197043
2023-03-13,Neutral,49.0,45,-56.3158,-1.2514622222222223,0.4666666666666667,9.266666666666667,0.4666666666666667,32,3,-5.479276666666677,0.4701067458954624
2023-03-14,Greed,56.0,30,76.34989999999999,2.5449966666666666,0.5666666666666667,10.433333333333334,0.6,25,0,-1.4161000000000106,0.4754539681176847
2023-03-15,Neutral,50.0,31,-125.2158,-4.03921935483871,0.45161290322580644,7.903225806451613,0.4838709677419355,26,1,-6.226053333333343,0.47636631741713076
2023-03-16,Neutral,52.0,31,-2.2471999999999976,-0.07249032258064508,0.4838709677419355,8.806451612903226,0.41935483870967744,25,1,-8.612856666666678,0.478209635389481
2023-03-17,Neutral,51.0,51,-30.234799999999996,-0.5928392156862744,0.39215686274509803,8.941176470588236,0.5686274509803921,38,2,-11.557360000000012,0.47146171099449774
2023-03-18,Greed,64.0,32,29.712500000000002,0.9285156250000001,0.4375,11.75,0.71875,25,1,-11.068376666666676,0.4655322238150106
2023-03-19,Greed,63.0,40,-47.4209,-1.1855225,0.55,11.775,0.725,32,2,-10.077016666666678,0.4721988904816773
2023-03-20,Greed,66.0,38,-52.3775,-1.3783552631578946,0.39473684210526316,11.81578947368421,0.5526315789473685,30,2,-9.908906666666677,0.4710710709328051
2023-03-21,Greed,68.0,41,101.87669999999999,2.4847975609756094,0.5609756097560976,11.658536585365853,0.7804878048780488,31,1,-5.013353333333344,0.4731035912580083
2023-03-22,Greed,62.0,38,53.8329,1.4166552631578948,0.6578947368421053,10.736842105263158,0.6842105263157895,27,0,-3.2362233333333448,0.482212902998899
2023-03-23,Greed,57.0,32,35.568799999999996,1.1115249999999999,0.5,11.8125,0.71875,23,1,-2.1585166666666784,0.48337569369657346
2023-03-24,Greed,61.0,40,19.0931,0.4773275,0.5,11.3,0.6,30,1,1.6286133333333221,0.48694712226800196
2023-03-25,Greed,64.0,30,-82.44839999999999,-2.74828,0.3333333333333333,13.266666666666667,0.6333333333333333,26,3,-3.3269966666666777,0.4847249000457798
2023-03-26,Greed,64.0,28,28.377999999999997,1.0134999999999998,0.5357142857142857,10.964285714285714,0.6785714285714286,27,1,4.598446666666656,0.4867487095695893
2023-03-27,Greed,64.0,43,41.9315,0.9751511627906977,0.5116279069767442,12.627906976744185,0.6744186046511628,35,1,10.11938999999999,0.48848765782016546
2023-03-28,Greed,59.0,42,159.07559999999998,3.7875142857142854,0.6190476190476191,11.761904761904763,0.6666666666666666,33,0,12.252983333333324,0.4915299858624935
2023-03-29,Greed,57.0,46,32.554,0.7076956521739131,0.5652173913043478,12.152173913043478,0.6956521739130435,33,2,13.146363333333323,0.49370389890597177
2023-03-30,Greed,60.0,32,52.1847,1.630771875,0.5625,11.3125,0.59375,28,1,11.926463333333322,0.4941743290134986
2023-03-31,Greed,63.0,32,-31.4873,-0.983978125,0.59375,12.4375,0.59375,27,2,8.794486666666655,0.4963734030875727
2023-04-01,Greed,61.0,37,28.025999999999996,0.7574594594594594,0.4594594594594595,13.324324324324325,0.5675675675675675,34,1,10.643563333333322,0.5018121751930115
2023-04-02,Greed,63.0,36,-9.007800000000003,-0.25021666666666675,0.5,10.416666666666666,0.5555555555555556,30,2,3.539109999999989,0.5011455085263449
2023-04-03,Greed,63.0,43,-11.75659999999998,-0.2734093023255809,0.46511627906976744,12.488372093023257,0.6511627906976745,35,3,6.332729999999988,0.4993160511620038
2023-04-04,Greed,62.0,34,42.5406,1.2511941176470587,0.47058823529411764,11.529411764705882,0.6176470588235294,30,0,5.111373333333321,0.495835659005141
2023-04-05,Greed,62.0,29,60.347699999999996,2.080955172413793,0.3793103448275862,11.137931034482758,0.4827586206896552,24,0,5.409899999999989,0.4900885325683594
2023-04-06,Greed,63.0,39,-21.8151,-0.5593615384615385,0.2564102564102564,10.794871794871796,0.6666666666666666,33,3,6.354623333333322,0.48325092573075257
2023-04-07,Greed,64.0,23,-53.816,-2.339826086956522,0.5217391304347826,12.826086956521738,0.6956521739130435,20,1,3.1909633333333214,0.4829338967452453
2023-04-08,Greed,61.0,31,-0.9478000000000049,-0.030574193548387255,0.3870967741935484,12.258064516129032,0.6451612903225806,25,2,3.5160399999999883,0.48293389674524534
2023-04-09,Greed,61.0,29,-23.0077,-0.7933689655172413,0.4827586206896552,13.827586206896552,0.7241379310344828,23,1,5.861163333333322,0.48283537457775766
2023-04-10,Greed,62.0,35,59.5145,1.7004142857142857,0.4857142857142857,13.571428571428571,0.6857142857142857,27,1,9.228339999999987,0.48638217260731426
2023-04-11,Greed,68.0,35,1.1298000000000026,0.03228000000000007,0.45714285714285713,12.17142857142857,0.7142857142857143,29,2,9.133919999999987,0.48495360117874287
2023-04-12,Greed,65.0,24,25.297099999999997,1.0540458333333331,0.5,11.583333333333334,0.6666666666666666,21,3,11.854349999999988,0.486064712289854
2023-04-13,Greed,61.0,34,-4.229099999999998,-0.124385294117647,0.5,12.5,0.7352941176470589,25,2,9.168383333333322,0.48384249006763175
2023-04-14,Greed,68.0,38,4.495499999999999,0.11830263157894734,0.47368421052631576,11.736842105263158,0.5526315789473685,30,0,13.492093333333322,0.48457820031098203
2023-04-15,Greed,68.0,43,48.0657,1.117806976744186,0.5116279069767442,11.534883720930232,0.7441860465116279,33,1,15.16918999999999,0.485503431618809
2023-04-16,Greed,68.0,50,-81.9709,-1.639418,0.52,11.94,0.58,33,2,13.44465333333332,0.48976486952730575
2023-04-17,Greed,69.0,35,-39.904399999999995,-1.1401257142857142,0.5142857142857142,12.914285714285715,0.7142857142857143,28,2,11.12408999999999,0.4923243933368296
2023-04-18,Greed,58.0,33,40.4264,1.2250424242424243,0.45454545454545453,11.666666666666666,0.5151515151515151,25,0,14.052333333333324,0.4891425751550114
2023-04-19,Greed,63.0,43,21.185400000000005,0.49268372093023266,0.5116279069767442,12.0,0.5348837209302325,31,2,16.50442999999999,0.49303894398406073
2023-04-20,Neutral,52.0,35,-161.6898,-4.619708571428571,0.5142857142857142,8.457142857142857,0.6,30,2,7.718879999999991,0.49148261413504796
2023-04-21,Neutral,50.0,49,85.2972,1.7407591836734695,0.5306122448979592,7.530612244897959,0.5510204081632653,38,0,8.76768999999999,0.4872398644035764
2023-04-22,Neutral,53.0,45,109.8062,2.4401377777777777,0.5111111111111111,9.266666666666667,0.4666666666666667,35,0,11.24226999999999,0.4876102347739468
2023-04-23,Greed,56.0,42,398.226,9.481571428571428,0.4523809523809524,12.023809523809524,0.5714285714285714,29,1,23.880033333333323,0.48602293318664525
2023-04-24,Neutral,53.0,31,47.07940000000001,1.5186903225806454,0.45161290322580644,7.967741935483871,0.45161290322580644,29,0,28.197626666666658,0.4899655855163943
2023-04-25,Neutral,53.0,36,-0.27020000000000466,-0.007505555555555685,0.3611111111111111,8.944444444444445,0.4444444444444444,31,2,27.242686666666657,0.48414547969628846
2023-04-26,Greed,56.0,34,-101.9607,-2.998844117647059,0.3235294117647059,9.029411764705882,0.5588235294117647,25,1,22.446279999999994,0.4778755298558872
